Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
Date,イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手投げ方,打者,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,三振四球,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,メモ
2025/10/6,1,表,0,0,0,-,-,-,藤川泰斗,左,久保田大成,右,スライダー,,13,外角,空振り,,,,,0,0,
2025/10/6,1,表,0,1,0,-,-,-,藤川泰斗,左,久保田大成,右,ストレート,,12,真ん中,ボール,,,,,0,0,
2025/10/6,1,表,1,1,0,-,-,-,藤川泰斗,左,久保田大成,右,ストレート,,4,内角,見逃し,,,,,0,0,
2025/10/6,1,表,1,2,0,-,-,-,藤川泰斗,左,久保田大成,右,スライダー,,8,外角,インプレー,,アウト,ゴロ,投手,1,0,
2025/10/6,1,表,0,0,1,-,-,-,藤川泰斗,左,唐澤 旬,左,ストレート,,8,真ん中,見逃し,,,,,0,0,
2025/10/6,1,表,0,1,1,-,-,-,藤川泰斗,左,唐澤 旬,左,ストレート,,4,真ん中,見逃し,,,,,0,0,
2025/10/6,1,表,0,2,1,-,-,-,藤川泰斗,左,唐澤 旬,左,ストレート,,4,内角,インプレー,,アウト,ゴロ,遊撃手,1,0,
2025/10/6,1,表,0,0,2,-,-,-,藤川泰斗,左,沢出絃徳,左,ストレート,,5,真ん中,インプレー,,アウト,ゴロ,三塁手,1,0,
2025/10/6,1,裏,0,0,0,-,-,-,與 賢史朗,右,伊藤 航太,左,カーブ,,8,真ん中,見逃し,,,,,0,0,
2025/10/6,1,裏,0,1,0,-,-,-,與 賢史朗,右,伊藤 航太,左,カーブ,,2,真ん中,インプレー,,単打,フライ,右翼手,0,0,
2025/10/6,1,裏,0,0,0,○,-,-,與 賢史朗,右,久保誓真,右,ストレート,,6,外角,インプレー,,犠打,ゴロ,投手,1,0,
2025/10/6,1,裏,0,0,1,-,○,-,與 賢史朗,右,池邉由伸,左,スライダー,,11,真ん中,ボール,,,,,0,0,
2025/10/6,1,裏,1,0,1,-,○,-,與 賢史朗,右,池邉由伸,左,ストレート,,5,内角,インプレー,,アウト,フライ,中堅手,1,0,
2025/10/6,1,裏,0,0,2,-,-,○,與 賢史朗,右,高松 紳志,左,ストレート,,14,内角,ボール,,,,,0,0,
2025/10/6,1,裏,1,0,2,-,-,○,與 賢史朗,右,高松 紳志,左,ストレート,,8,内角,インプレー,,二塁打,フライ,左翼手,0,1,
2025/10/6,1,裏,0,0,2,-,○,-,與 賢史朗,右,細川叶人,右,スライダー,,11,外角,ボール,,,,,0,0,
2025/10/6,1,裏,1,0,2,-,○,-,與 賢史朗,右,細川叶人,右,ストレート,,14,外角,ボール,,,,,0,0,
2025/10/6,1,裏,2,0,2,-,○,-,與 賢史朗,右,細川叶人,右,ストレート,,14,外角,ボール,,,,,0,0,
2025/10/6,1,裏,3,0,2,-,○,-,與 賢史朗,右,細川叶人,右,カーブ,,13,真ん中,ボール,四球,,,,0,0,
2025/10/6,1,裏,0,0,2,○,○,-,與 賢史朗,右,野口恭平,左,ストレート,,4,真ん中,見逃し,,,,,0,0,
2025/10/6,1,裏,0,1,2,○,○,-,與 賢史朗,右,野口恭平,左,チェンジアップ,,8,真ん中,空振り,,,,,0,0,
2025/10/6,1,裏,0,2,2,○,○,-,與 賢史朗,右,野口恭平,左,ストレート,,13,内角,ボール,,,,,0,0,
2025/10/6,1,裏,1,2,2,○,○,-,與 賢史朗,右,野口恭平,左,ストレート,,11,真ん中,ボール,,,,,0,0,
2025/10/6,1,裏,2,2,2,○,○,-,與 賢史朗,右,野口恭平,左,ストレート,,6,真ん中,インプレー,,アウト,ゴロ,二塁手,1,0,
2025/10/6,2,表,0,0,0,-,-,-,藤川泰斗,左,中村康太,右,ストレート,,7,内角,見逃し,,,,,0,0,
2025/10/6,2,表,0,1,0,-,-,-,藤川泰斗,左,中村康太,右,ストレート,,7,内角,見逃し,,,,,0,0,
2025/10/6,2,表,0,2,0,-,-,-,藤川泰斗,左,中村康太,右,ストレート,,3,内角,ファウル,,,,,0,0,
2025/10/6,2,表,0,2,0,-,-,-,藤川泰斗,左,中村康太,右,チェンジアップ,,6,外角,ファウル,,,,,0,0,
2025/10/6,2,表,0,2,0,-,-,-,藤川泰斗,左,中村康太,右,ストレート,,2,内角,インプレー,,アウト,フライ,中堅手,1,0,
2025/10/6,2,表,0,0,1,-,-,-,藤川泰斗,左,黒田佑月,左,ストレート,,4,真ん中,ファウル,,,,,0,0,
2025/10/6,2,表,0,1,1,-,-,-,藤川泰斗,左,黒田佑月,左,ストレート,,4,真ん中,見逃し,,,,,0,0,
2025/10/6,2,表,0,2,1,-,-,-,藤川泰斗,左,黒田佑月,左,ストレート,,4,真ん中,ファウル,,,,,0,0,
2025/10/6,2,表,0,2,1,-,-,-,藤川泰斗,左,黒田佑月,左,スライダー,,13,内角,ボール,,,,,0,0,
2025/10/6,2,表,1,2,1,-,-,-,藤川泰斗,左,黒田佑月,左,ストレート,,13,内角,ボール,,,,,0,0,
2025/10/6,2,表,2,2,1,-,-,-,藤川泰斗,左,黒田佑月,左,ストレート,,8,真ん中,空振り,空振り三振,,,,1,0,
2025/10/6,2,表,0,0,2,-,-,-,藤川泰斗,左,櫻井伯斗,右,ストレート,,8,真ん中,見逃し,,,,,0,0,
2025/10/6,2,表,0,1,2,-,-,-,藤川泰斗,左,櫻井伯斗,右,ストレート,,12,真ん中,ボール,,,,,0,0,
2025/10/6,2,表,1,1,2,-,-,-,藤川泰斗,左,櫻井伯斗,右,ストレート,,13,内角,ボール,,,,,0,0,
2025/10/6,2,表,2,1,2,-,-,-,藤川泰斗,左,櫻井伯斗,右,ストレート,,8,外角,インプレー,,アウト,ゴロ,遊撃手,1,0,
2025/10/6,2,裏,0,0,0,-,-,-,與 賢史朗,右,山田 久敬,左,ストレート,,12,真ん中,ボール,,,,,0,0,
2025/10/6,2,裏,1,0,0,-,-,-,與 賢史朗,右,山田 久敬,左,ストレート,,13,真ん中,ボール,,,,,0,0,
2025/10/6,2,裏,2,0,0,-,-,-,與 賢史朗,右,山田 久敬,左,ストレート,,9,真ん中,見逃し,,,,,0,0,
