Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2025/10/12,1,表,0,2,0,-,-,-,水谷光希,右,伊藤 航太,左,,,,,空振り,空振り三振,,,,1,0,
2025/10/12,1,表,0,2,1,-,-,-,水谷光希,右,久保誓真,右,,,,,空振り,空振り三振,,,,1,0,
2025/10/12,1,表,0,2,2,-,-,-,水谷光希,右,池邉由伸,左,,,,,空振り,空振り三振,,,,1,0,
2025/10/12,1,裏,0,0,0,-,-,-,藤川泰斗,左,山川 悟輝,左,ストレート,,13,内角,ボール,,,,,0,0,
2025/10/12,1,裏,1,0,0,-,-,-,藤川泰斗,左,山川 悟輝,左,ストレート,,7,,インプレー,,アウト,ゴロ,遊撃手,1,0,
2025/10/12,1,裏,0,0,1,-,-,-,藤川泰斗,左,橋本 駿,左,カーブ,,13,外角,ボール,,,,,0,0,
2025/10/12,1,裏,1,0,1,-,-,-,藤川泰斗,左,橋本 駿,左,カーブ,,9,外角,見逃し,,,,,0,0,
2025/10/12,1,裏,2,2,1,-,-,-,藤川泰斗,左,橋本 駿,左,ストレート,,12,内角,ボール,,,,,0,0,
2025/10/12,1,裏,3,2,1,-,-,-,藤川泰斗,左,橋本 駿,左,スライダー,,12,内角,ボール,四球,,,,0,0,
2025/10/12,1,裏,0,0,1,○,-,-,藤川泰斗,左,新田恭也,左,ストレート,,7,内角,見逃し,,,,,0,0,
2025/10/12,1,裏,0,1,1,○,-,-,藤川泰斗,左,新田恭也,左,,,,内角,牽制,,,,,0,0,
2025/10/12,1,裏,0,1,1,○,-,-,藤川泰斗,左,新田恭也,左,ストレート,,7,内角,見逃し,,,,,0,0,
2025/10/12,1,裏,0,2,1,○,-,-,藤川泰斗,左,新田恭也,左,ストレート,,13,内角,ボール,,,,,0,0,
2025/10/12,1,裏,1,2,1,○,-,-,藤川泰斗,左,新田恭也,左,,,,内角,牽制,,,,,0,0,
2025/10/12,1,裏,1,2,1,○,-,-,藤川泰斗,左,新田恭也,左,スライダー,,13,内角,ボール,,,,,0,0,
