Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
Date,イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手投げ方,打者,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,三振四球,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,
2026/5/9,1,表,0,0,0,-,-,-,樋渡子竜,左,山本優人,右,スライダー,,7,,見逃し,,,,,0,0,
2026/5/9,1,表,0,1,0,-,-,-,樋渡子竜,左,山本優人,右,カーブ,,9,,見逃し,,,,,0,0,
2026/5/9,1,表,0,2,0,-,-,-,樋渡子竜,左,山本優人,右,ストレート,,13,,ボール,,,,,0,0,
2026/5/9,1,表,1,2,0,-,-,-,樋渡子竜,左,山本優人,右,ストレート,,8,,インプレー,,単打,ライナー,左翼手,0,0,
2026/5/9,1,表,0,0,0,○,-,-,樋渡子竜,左,竹田龍汰,右,カーブ,,13,,ボール,,,,,0,0,
2026/5/9,1,表,1,0,0,-,○,-,樋渡子竜,左,竹田龍汰,右,ストレート,,6,,インプレー,,アウト,フライ,右翼手,1,0,
2026/5/9,1,表,0,0,1,-,○,-,樋渡子竜,左,相上征士郎,右,カーブ,,14,,ボール,,,,,0,0,
2026/5/9,1,表,1,0,1,-,○,-,樋渡子竜,左,相上征士郎,右,ストレート,,7,,見逃し,,,,,0,0,
2026/5/9,1,表,1,1,1,-,○,-,樋渡子竜,左,相上征士郎,右,カーブ,,7,,インプレー,,三塁打,フライ,左翼手,0,1,
2026/5/9,1,表,0,0,1,-,-,○,樋渡子竜,左,鍛冶陽斗,右,カーブ,,7,,見逃し,,,,,0,0,
2026/5/9,1,表,0,1,1,-,-,○,樋渡子竜,左,鍛冶陽斗,右,ストレート,,3,,ファウル,,,,,0,0,
2026/5/9,1,表,0,2,1,-,-,○,樋渡子竜,左,鍛冶陽斗,右,カーブ,,13,,空振り,空振り三振,,,,1,0,
2026/5/9,1,表,0,0,2,-,-,○,樋渡子竜,左,越野虎次郎,右,ストレート,,5,,ファウル,,,,,0,0,
2026/5/9,1,表,0,1,2,-,-,○,樋渡子竜,左,越野虎次郎,右,ストレート,,7,,見逃し,,,,,0,0,
2026/5/9,1,表,0,2,2,-,-,○,樋渡子竜,左,越野虎次郎,右,スライダー,,12,,ボール,,,,,0,0,
2026/5/9,1,表,1,2,2,-,-,○,樋渡子竜,左,越野虎次郎,右,カーブ,,9,,ファウル,,,,,0,0,
2026/5/9,1,表,1,2,2,-,-,○,樋渡子竜,左,越野虎次郎,右,ストレート,,9,,ファウル,,,,,0,0,
2026/5/9,1,表,1,2,2,-,-,○,樋渡子竜,左,越野虎次郎,右,カーブ,,13,,空振り,空振り三振,,,,1,0,
2026/5/9,1,裏,0,0,0,-,-,-,濵名壱晴,右,市村 創多,右,ストレート,,9,,見逃し,,,,,0,0,
2026/5/9,1,裏,0,1,0,-,-,-,濵名壱晴,右,市村 創多,右,スライダー,,14,,インプレー,,アウト,ゴロ,三塁手,1,0,
2026/5/9,1,裏,0,0,1,-,-,-,濵名壱晴,右,石井海瑛,左,ストレート,,7,,見逃し,,,,,0,0,
2026/5/9,1,裏,0,1,1,-,-,-,濵名壱晴,右,石井海瑛,左,ストレート,,2,,ファウル,,,,,0,0,
2026/5/9,1,裏,0,2,1,-,-,-,濵名壱晴,右,石井海瑛,左,フォーク,,11,,ファウル,,,,,0,0,
2026/5/9,1,裏,0,2,1,-,-,-,濵名壱晴,右,石井海瑛,左,ストレート,,11,,ボール,,,,,0,0,
2026/5/9,1,裏,1,2,1,-,-,-,濵名壱晴,右,石井海瑛,左,スライダー,,13,,ボール,,,,,0,0,
2026/5/9,1,裏,2,2,1,-,-,-,濵名壱晴,右,石井海瑛,左,ストレート,,11,,インプレー,,単打,フライ,中堅手,0,0,
2026/5/9,1,裏,0,0,1,○,-,-,濵名壱晴,右,鈴野愁馬,右,ストレート,,14,,ボール,,,,,0,0,
