Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2025/10/12,1,表,0,0,0,-,-,-,上野光大郎,右,津澤泰成,左,ストレート,,5,,見逃し,,,,,0,0,
2025/10/12,1,表,0,1,0,-,-,-,上野光大郎,右,津澤泰成,左,カーブ,,14,,ボール,,,,,0,0,
2025/10/12,1,表,1,1,0,-,-,-,上野光大郎,右,津澤泰成,左,ストレート,,4,,インプレー,,アウト,ライナー,遊撃手,1,0,
2025/10/12,1,表,0,0,1,-,-,-,上野光大郎,右,前谷内琉斗,左,ストレート,,7,,ファウル,,,,,0,0,
2025/10/12,1,表,0,1,1,-,-,-,上野光大郎,右,前谷内琉斗,左,ストレート,,11,,ボール,,,,,0,0,
2025/10/12,1,表,1,1,1,-,-,-,上野光大郎,右,前谷内琉斗,左,ストレート,113,1,内角,見逃し,,,,,0,0,
2025/10/12,1,表,1,2,1,-,-,-,上野光大郎,右,前谷内琉斗,左,スライダー,,11,内角,ボール,,,,,0,0,
2025/10/12,1,表,2,2,1,-,-,-,上野光大郎,右,前谷内琉斗,左,ストレート,,8,外角,インプレー,,アウト,ゴロ,二塁手,1,0,
2025/10/12,1,表,0,0,2,-,-,-,上野光大郎,右,泉 航平,左,ストレート,,7,内角,見逃し,,,,,0,0,
2025/10/12,1,表,0,1,2,-,-,-,上野光大郎,右,泉 航平,左,ストレート,,1,内角,ファウル,,,,,0,0,
2025/10/12,1,表,0,2,2,-,-,-,上野光大郎,右,泉 航平,左,スライダー,105,14,内角,空振り,空振り三振,,,,1,0,
2025/10/12,1,裏,0,0,0,-,-,-,玉村凌大,右,山本優人,右,ストレート,,13,外角,ボール,,,,,0,0,
2025/10/12,1,裏,1,0,0,-,-,-,玉村凌大,右,山本優人,右,ストレート,,11,外角,ボール,,,,,0,0,
2025/10/12,1,裏,2,0,0,-,-,-,玉村凌大,右,山本優人,右,ストレート,,9,外角,インプレー,,アウト,フライ,捕手,1,0,
2025/10/12,1,裏,0,0,1,-,-,-,玉村凌大,右,山本悠真,右,ストレート,,6,外角,見逃し,,,,,0,0,
2025/10/12,1,裏,0,1,1,-,-,-,玉村凌大,右,山本悠真,右,ストレート,,8,,インプレー,,アウト,フライ,右翼手,1,0,
2025/10/12,1,裏,0,0,2,-,-,-,玉村凌大,右,竹田龍汰,右,ストレート,,6,外角,見逃し,,,,,0,0,
2025/10/12,1,裏,0,1,2,-,-,-,玉村凌大,右,竹田龍汰,右,スライダー,,4,,見逃し,,,,,0,0,
2025/10/12,1,裏,0,2,2,-,-,-,玉村凌大,右,竹田龍汰,右,ストレート,,13,外角,ボール,,,,,0,0,
2025/10/12,1,裏,1,2,2,-,-,-,玉村凌大,右,竹田龍汰,右,ストレート,,3,外角,ファウル,,,,,0,0,
2025/10/12,1,裏,1,2,2,-,-,-,玉村凌大,右,竹田龍汰,右,スライダー,,4,外角,インプレー,,アウト,フライ,遊撃手,1,0,
2025/10/12,2,表,0,0,0,-,-,-,上野光大郎,右,山本翔士,左,ストレート,,7,内角,インプレー,,アウト,ゴロ,一塁手,1,0,
2025/10/12,2,表,0,0,1,-,-,-,上野光大郎,右,架谷 岳,右,ストレート,,6,外角,ファウル,,,,,0,0,
2025/10/12,2,表,0,1,1,-,-,-,上野光大郎,右,架谷 岳,右,カーブ,,2,外角,インプレー,,単打,ライナー,左翼手,0,0,
2025/10/12,2,表,0,0,1,○,-,-,上野光大郎,右,苅安 陸,右,ストレート,,9,外角,見逃し,,,,,0,0,
2025/10/12,2,表,0,1,1,○,-,-,上野光大郎,右,苅安 陸,右,,,,外角,牽制,,,,,0,0,
2025/10/12,2,表,0,1,1,○,-,-,上野光大郎,右,苅安 陸,右,スライダー,,4,外角,見逃し,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,,,,外角,牽制,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,,,,外角,牽制,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,スライダー,,14,外角,ファウル,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,ストレート,,2,外角,ファウル,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,,,,外角,牽制,,,,,0,0,
2025/10/12,2,表,0,2,1,○,-,-,上野光大郎,右,苅安 陸,右,ストレート,,3,外角,インプレー,,単打,ライナー,右翼手,0,0,
2025/10/12,2,表,0,0,1,○,-,○,上野光大郎,右,東元龍成,右,ストレート,,3,外角,見逃し,,,,,0,0,
2025/10/12,2,表,0,1,1,○,-,○,上野光大郎,右,東元龍成,右,カーブ,,8,外角,インプレー,,単打,ライナー,左翼手,0,1,
2025/10/12,2,表,0,0,1,○,○,-,上野光大郎,右,黒江優翔,左,ストレート,,2,内角,インプレー,,単打,ライナー,中堅手,0,2,
2025/10/12,2,表,0,0,1,-,-,○,上野光大郎,右,西川晃成,右,ストレート,,8,,インプレー,,単打,ライナー,中堅手,0,1,
