Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2026/4/18,1,表,0,0,0,-,-,-,野﨑勇一郎,右,相上征士郎,右,ストレート,,6,,見逃し,,,,,0,0,
2026/4/18,1,表,0,1,0,-,-,-,野﨑勇一郎,右,相上征士郎,右,チェンジアップ,,14,,ボール,,,,,0,0,
2026/4/18,1,表,1,1,0,-,-,-,野﨑勇一郎,右,相上征士郎,右,ストレート,,5,,インプレー,,単打,フライ,左翼手,0,0,
2026/4/18,1,表,0,0,0,○,-,-,野﨑勇一郎,右,竹田龍汰,右,ストレート,,12,,ボール,,,,,0,0,
2026/4/18,1,表,1,0,0,○,-,-,野﨑勇一郎,右,竹田龍汰,右,チェンジアップ,,8,,見逃し,,,,,0,0,
2026/4/18,1,表,1,1,0,○,-,-,野﨑勇一郎,右,竹田龍汰,右,ストレート,,11,,ファウル,,,,,0,0,
2026/4/18,1,表,1,2,0,○,-,-,野﨑勇一郎,右,竹田龍汰,右,ストレート,,9,,見逃し,見逃し三振,,,,1,0,
2026/4/18,1,表,0,0,1,○,-,-,野﨑勇一郎,右,山本優人,右,ストレート,,9,,見逃し,,,,,0,0,
2026/4/18,1,表,0,1,1,○,-,-,野﨑勇一郎,右,山本優人,右,ストレート,,12,,ボール,,,,,0,0,
2026/4/18,1,表,1,1,1,○,-,-,野﨑勇一郎,右,山本優人,右,ストレート,,1,,ファウル,,,,,0,0,
2026/4/18,1,表,1,2,1,○,-,-,野﨑勇一郎,右,山本優人,右,カーブ,,3,,インプレー,,単打,ゴロ,右翼手,0,0,
2026/4/18,1,表,0,0,1,○,○,-,野﨑勇一郎,右,鍛冶陽斗,右,ストレート,,13,,インプレー,,アウト,ゴロ,一塁手,1,0,
2026/4/18,1,表,0,0,2,-,○,○,野﨑勇一郎,右,越野虎次郎,右,ストレート,,9,,見逃し,,,,,0,0,
2026/4/18,1,表,0,1,2,-,○,○,野﨑勇一郎,右,越野虎次郎,右,チェンジアップ,,14,,ボール,,,,,0,0,
