Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2025/9/21,1,表,0,0,0,-,-,-,蔵口 敦,右,伊藤航太,左,ストレート,,8,,見逃し,,,,,0,0,
2025/9/21,1,表,0,1,0,-,-,-,蔵口 敦,右,伊藤航太,左,スライダー,,13,,ボール,,,,,0,0,
2025/9/21,1,表,1,1,0,-,-,-,蔵口 敦,右,伊藤航太,左,ストレート,,2,真ん中,ファウル,,,,,0,0,
2025/9/21,1,表,1,2,0,-,-,-,蔵口 敦,右,伊藤航太,左,スライダー,,6,外角,ファウル,,,,,0,0,
2025/9/21,1,表,1,2,0,-,-,-,蔵口 敦,右,伊藤航太,左,スライダー,,3,内角,ファウル,,,,,0,0,
2025/9/21,1,表,1,2,0,-,-,-,蔵口 敦,右,伊藤航太,左,ストレート,,13,,ボール,,,,,0,0,
2025/9/21,1,表,2,2,0,-,-,-,蔵口 敦,右,伊藤航太,左,ストレート,,2,外角,インプレー,,単打,ゴロ,中堅手,0,0,M3
2025/9/21,1,表,0,0,0,○,-,-,蔵口 敦,右,久保誓真,右,ストレート,,1,,インプレー,,犠打,ゴロ,投手,1,0,
2025/9/21,1,表,0,0,1,-,○,-,蔵口 敦,右,池邉 由伸,左,カーブ,,6,真ん中,ファウル,,,,,0,0,
2025/9/21,1,表,0,1,1,-,○,-,蔵口 敦,右,池邉 由伸,左,ストレート,,13,,ボール,,,,,0,0,
2025/9/21,1,表,1,1,1,-,○,-,蔵口 敦,右,池邉 由伸,左,スライダー,,8,真ん中,見逃し,,,,,0,0,
2025/9/21,1,表,1,2,1,-,○,-,蔵口 敦,右,池邉 由伸,左,カーブ,,2,外角,インプレー,,アウト,フライ,右翼手,1,0,T5
2025/9/21,1,表,0,0,2,-,-,○,蔵口 敦,右,髙松紳志,左,ストレート,,13,,ボール,,,,,0,0,
2025/9/21,1,表,1,0,2,-,-,○,蔵口 敦,右,髙松紳志,右,ストレート,128,6,外角,インプレー,,アウト,フライ,中堅手,1,0,Q7
2025/9/21,1,裏,0,0,0,-,-,-,向嶋大輔,右,泉 航平,左,ストレート,,1,内角,インプレー,,アウト,フライ,中堅手,1,0,K6
2025/9/21,1,裏,0,0,1,-,-,-,向嶋大輔,右,前谷内琉斗,左,ストレート,,1,真ん中,ファウル,,,,,0,0,
2025/9/21,1,裏,0,1,1,-,-,-,向嶋大輔,右,前谷内琉斗,左,ストレート,,9,内角,ファウル,,,,,0,0,
2025/9/21,1,裏,0,2,1,-,-,-,向嶋大輔,右,前谷内琉斗,左,ストレート,,2,真ん中,ファウル,,,,,0,0,
2025/9/21,1,裏,0,2,1,-,-,-,向嶋大輔,右,前谷内琉斗,左,ストレート,,1,真ん中,インプレー,,アウト,ゴロ,三塁手,1,0,C2
2025/9/21,1,裏,0,0,2,-,-,-,向嶋大輔,右,中野心惇,右,ストレート,,2,真ん中,ファウル,,,,,0,0,
2025/9/21,1,裏,0,1,2,-,-,-,向嶋大輔,右,中野心惇,右,ストレート,,5,外角,空振り,,,,,0,0,
2025/9/21,1,裏,0,2,2,-,-,-,向嶋大輔,右,中野心惇,右,ストレート,,14,,ボール,,,,,0,0,
2025/9/21,1,裏,1,2,2,-,-,-,向嶋大輔,右,中野心惇,右,カーブ,,9,外角,インプレー,,アウト,ゴロ,三塁手,1,0,C1
2025/9/21,2,表,0,0,0,-,-,-,蔵口 敦,右,細川叶人,右,スライダー,,6,内角,インプレー,,アウト,ゴロ,投手,1,0,M2
2025/9/21,2,表,0,0,1,-,-,-,蔵口 敦,右,野口恭平,左,カーブ,,14,真ん中,ボール,,,,,0,0,
2025/9/21,2,表,1,0,1,-,-,-,蔵口 敦,右,野口恭平,左,カーブ,,9,内角,見逃し,,,,,0,0,
2025/9/21,2,表,1,1,1,-,-,-,蔵口 敦,右,野口恭平,左,カーブ,,8,真ん中,インプレー,,アウト,ゴロ,投手,1,0,M2
2025/9/21,2,表,0,0,2,-,-,-,蔵口 敦,右,山田久敬,左,ストレート,,7,外角,見逃し,,,,,0,0,
2025/9/21,2,表,0,1,2,-,-,-,蔵口 敦,右,山田久敬,左,カーブ,,13,真ん中,ボール,,,,,0,0,
2025/9/21,2,表,1,1,2,-,-,-,蔵口 敦,右,山田久敬,左,スライダー,,6,外角,インプレー,,アウト,フライ,中堅手,1,0,Q5
2025/9/21,2,裏,0,0,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,6,内角,ファウル,,,,,0,0,
2025/9/21,2,裏,0,1,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,2,真ん中,ファウル,,,,,0,0,
2025/9/21,2,裏,0,2,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,11,真ん中,ボール,,,,,0,0,
2025/9/21,2,裏,1,2,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,5,真ん中,ファウル,,,,,0,0,
2025/9/21,2,裏,1,2,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,6,真ん中,ファウル,,,,,0,0,
2025/9/21,2,裏,1,2,0,-,-,-,向嶋大輔,右,津澤泰成,左,ストレート,,13,外角,空振り,空振り三振,,,,1,0,
2025/9/21,2,裏,0,0,1,-,-,-,向嶋大輔,右,架谷 岳,右,ストレート,,3,外角,ファウル,,,,,0,0,
2025/9/21,2,裏,0,1,1,-,-,-,向嶋大輔,右,架谷 岳,右,ストレート,,11,真ん中,ボール,,,,,0,0,
2025/9/21,2,裏,1,1,1,-,-,-,向嶋大輔,右,架谷 岳,右,ストレート,,9,外角,インプレー,,アウト,フライ,左翼手,1,0,D4
