Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2026/5/17,1,表,0,0,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,14,外角,ボール,,,,,0,0,
2026/5/17,1,表,1,0,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,6,真ん中,ファウル,,,,,0,0,
2026/5/17,1,表,1,1,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,6,外角,空振り,,,,,0,0,
2026/5/17,1,表,1,2,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,12,外角,ボール,,,,,0,0,
2026/5/17,1,表,2,2,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,14,外角,ボール,,,,,0,0,
2026/5/17,1,表,3,2,0,-,-,-,向嶋大輔,右,川合 錬磨,右,ストレート,,12,外角,ボール,四球,,,,0,0,
2026/5/17,1,表,0,0,0,○,-,-,向嶋大輔,右,月島夏王翔,右,ストレート,,11,外角,インプレー,,犠打,ゴロ,投手,1,0,
2026/5/17,1,表,0,0,1,-,○,-,向嶋大輔,右,山川 悟輝,左,ストレート,,4,内角,インプレー,,単打,ゴロ,左翼手,0,0,
2026/5/17,1,表,0,0,1,○,-,-,向嶋大輔,右,眞木佳唯斗,右,ストレート,,3,外角,ファウル,,,,,0,0,
2026/5/17,1,表,0,1,1,○,-,-,向嶋大輔,右,眞木佳唯斗,右,ストレート,,1,内角,ファウル,,,,,0,0,
2026/5/17,1,表,0,2,1,○,-,-,向嶋大輔,右,眞木佳唯斗,右,ストレート,,3,外角,見逃し,見逃し三振,,,,1,0,
2026/5/17,1,表,0,0,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,スライダー,,11,真ん中,ボール,,,,,0,0,
2026/5/17,1,表,1,0,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,ストレート,,12,真ん中,ボール,,,,,0,0,
2026/5/17,1,表,2,0,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,ストレート,,9,真ん中,見逃し,,,,,0,0,
2026/5/17,1,表,2,1,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,スライダー,,14,外角,ボール,,,,,0,0,
2026/5/17,1,表,3,1,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,ストレート,,4,内角,ファウル,,,,,0,0,
2026/5/17,1,表,3,2,2,-,○,-,向嶋大輔,右,今岡 歩夢,左,スライダー,,1,内角,空振り,空振り三振,,,,1,0,
2026/5/17,1,裏,0,0,0,-,-,-,下岡皇太,右,土田悠翔,左,ストレート,,11,内角,ボール,,,,,0,0,
2026/5/17,1,裏,1,0,0,-,-,-,下岡皇太,右,土田悠翔,左,ストレート,,4,内角,見逃し,,,,,0,0,
2026/5/17,1,裏,1,1,0,-,-,-,下岡皇太,右,土田悠翔,左,スライダー,,11,真ん中,ボール,,,,,0,0,
2026/5/17,1,裏,2,1,0,-,-,-,下岡皇太,右,土田悠翔,左,ストレート,,4,内角,空振り,,,,,0,0,
2026/5/17,1,裏,2,2,0,-,-,-,下岡皇太,右,土田悠翔,左,ストレート,,5,内角,ファウル,,,,,0,0,
2026/5/17,1,裏,2,2,0,-,-,-,下岡皇太,右,土田悠翔,左,カーブ,,12,真ん中,ファウル,,,,,0,0,
2026/5/17,1,裏,2,2,0,-,-,-,下岡皇太,右,土田悠翔,左,ストレート,,2,内角,インプレー,,アウト,フライ,中堅手,1,0,
2026/5/17,1,裏,0,0,1,-,-,-,下岡皇太,右,山田久敬,左,ストレート,,5,内角,ファウル,,,,,0,0,
2026/5/17,1,裏,0,1,1,-,-,-,下岡皇太,右,山田久敬,左,ストレート,,13,内角,ボール,,,,,0,0,
2026/5/17,1,裏,1,1,1,-,-,-,下岡皇太,右,山田久敬,左,フォーク,,5,内角,インプレー,,二塁打,ライナー,右翼手,0,0,
2026/5/17,1,裏,0,0,1,-,○,-,下岡皇太,右,池邉由伸,左,ストレート,,7,内角,見逃し,,,,,0,0,
2026/5/17,1,裏,0,1,1,-,○,-,下岡皇太,右,池邉由伸,左,チェンジアップ,,11,内角,ボール,,,,,0,0,
2026/5/17,1,裏,1,1,1,-,○,-,下岡皇太,右,池邉由伸,左,ストレート,,13,,インプレー,,アウト,フライ,中堅手,1,0,
2026/5/17,1,裏,0,0,2,-,○,-,下岡皇太,右,細川叶人,右,ストレート,,6,外角,見逃し,,,,,0,0,
2026/5/17,1,裏,0,1,2,-,○,-,下岡皇太,右,細川叶人,右,ストレート,,12,外角,ボール,,,,,0,0,
2026/5/17,1,裏,1,1,2,-,○,-,下岡皇太,右,細川叶人,右,ストレート,,3,真ん中,ファウル,,,,,0,0,
2026/5/17,1,裏,1,2,2,-,○,-,下岡皇太,右,細川叶人,右,スライダー,,3,外角,ファウル,,,,,0,0,
2026/5/17,1,裏,1,2,2,-,○,-,下岡皇太,右,細川叶人,右,スライダー,,9,外角,インプレー,,アウト,ゴロ,一塁手,1,0,
2026/5/17,2,表,0,0,0,-,-,-,向嶋大輔,右,後藤耀介,右,ストレート,,13,内角,ボール,,,,,0,0,
2026/5/17,2,表,1,0,0,-,-,-,向嶋大輔,右,後藤耀介,右,ストレート,,9,,インプレー,,アウト,ゴロ,一塁手,1,0,
2026/5/17,2,表,0,0,1,-,-,-,向嶋大輔,右,久々江翔吾,右,ストレート,,14,外角,ボール,,,,,0,0,
2026/5/17,2,表,1,0,1,-,-,-,向嶋大輔,右,久々江翔吾,右,ストレート,,7,真ん中,インプレー,,単打,ライナー,左翼手,0,0,
2026/5/17,2,表,0,0,1,○,-,-,向嶋大輔,右,三島袈夢,左,ストレート,,5,真ん中,インプレー,,アウト,ゴロ,遊撃手,1,0,
2026/5/17,2,表,0,0,2,○,-,-,向嶋大輔,右,土井研照,右,カーブ,,6,真ん中,見逃し,,,,,0,0,
2026/5/17,2,表,0,1,2,○,-,-,向嶋大輔,右,土井研照,右,ストレート,,14,外角,ボール,,,,,0,0,
2026/5/17,2,表,1,1,2,-,○,-,向嶋大輔,右,土井研照,右,ストレート,,12,外角,ボール,,,,,0,0,
2026/5/17,2,表,2,2,2,-,○,-,向嶋大輔,右,土井研照,右,フォーク,,14,内角,空振り,振り逃げ,,,,0,0,
2026/5/17,2,表,0,0,2,○,-,○,向嶋大輔,右,川合 錬磨,右,ストレート,,8,外角,見逃し,,,,,0,0,
