Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2026/4/18,1,表,0,0,0,-,-,-,藤川泰斗,左,伊藤悠成,左,ストレート,,14,,ボール,,,,,0,0,
2026/4/18,1,表,1,0,0,-,-,-,藤川泰斗,左,伊藤悠成,左,ストレート,,2,,インプレー,,アウト,ゴロ,一塁手,1,0,
2026/4/18,1,表,0,0,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,1,,見逃し,,,,,0,0,
2026/4/18,1,表,0,1,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,5,,ファウル,,,,,0,0,
2026/4/18,1,表,0,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,14,,ボール,,,,,0,0,
2026/4/18,1,表,1,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,12,,ファウル,,,,,0,0,
2026/4/18,1,表,1,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,4,,ファウル,,,,,0,0,
2026/4/18,1,表,1,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,12,,ボール,,,,,0,0,
2026/4/18,1,表,2,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,9,,ファウル,,,,,0,0,
2026/4/18,1,表,2,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,チェンジアップ,,13,,ボール,,,,,0,0,
2026/4/18,1,表,3,2,1,-,-,-,藤川泰斗,左,鈴野愁馬,右,ストレート,,3,,インプレー,,アウト,ゴロ,三塁手,1,0,
2026/4/18,1,表,0,0,2,-,-,-,藤川泰斗,左,池田賢哉,右,ストレート,,9,,見逃し,,,,,0,0,
2026/4/18,1,表,0,1,2,-,-,-,藤川泰斗,左,池田賢哉,右,ストレート,,5,,ファウル,,,,,0,0,
2026/4/18,1,表,0,2,2,-,-,-,藤川泰斗,左,池田賢哉,右,フォーク,,9,,ファウル,,,,,0,0,
2026/4/18,1,表,0,2,2,-,-,-,藤川泰斗,左,池田賢哉,右,ストレート,,12,,ボール,,,,,0,0,
2026/4/18,1,表,1,2,2,-,-,-,藤川泰斗,左,池田賢哉,右,ストレート,,7,,見逃し,見逃し三振,,,,1,0,
2026/4/18,1,裏,0,0,0,-,-,-,石井海瑛,右,久保誓真,右,ストレート,,11,,ボール,,,,,0,0,
2026/4/18,1,裏,1,0,0,-,-,-,石井海瑛,右,久保誓真,右,ストレート,,3,,インプレー,,アウト,フライ,右翼手,1,0,
2026/4/18,1,裏,0,0,1,-,-,-,石井海瑛,右,土田悠翔,左,スライダー,,14,,ボール,,,,,0,0,
2026/4/18,1,裏,1,0,1,-,-,-,石井海瑛,右,土田悠翔,左,スライダー,,1,,見逃し,,,,,0,0,
2026/4/18,1,裏,1,1,1,-,-,-,石井海瑛,右,土田悠翔,左,カーブ,,11,,ボール,,,,,0,0,
2026/4/18,1,裏,2,1,1,-,-,-,石井海瑛,右,土田悠翔,左,ストレート,,6,,見逃し,,,,,0,0,
