Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
Date,イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手投げ方,打者,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,三振四球,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,
2026/5/17,1,表,0,0,0,-,-,-,濱田丈意,右,竹内勇輝,左,ストレート,,11,,ボール,,,,,0,0,
2026/5/17,1,表,1,0,0,-,-,-,濱田丈意,右,竹内勇輝,左,ストレート,,7,,インプレー,,アウト,フライ,中堅手,1,0,
2026/5/17,1,表,0,0,1,-,-,-,濱田丈意,右,泉 航平,左,ストレート,,7,,見逃し,,,,,0,0,
2026/5/17,1,表,0,1,1,-,-,-,濱田丈意,右,泉 航平,左,カーブ,85,2,,見逃し,,,,,0,0,
2026/5/17,1,表,0,2,1,-,-,-,濱田丈意,右,泉 航平,左,ストレート,120,13,,ボール,,,,,0,0,
2026/5/17,1,表,1,2,1,-,-,-,濱田丈意,右,泉 航平,左,カーブ,92,2,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/5/17,1,表,0,0,2,-,-,-,濱田丈意,右,架谷 岳,右,カーブ,,12,外角,ボール,,,,,0,0,
2026/5/17,1,表,1,0,2,-,-,-,濱田丈意,右,架谷 岳,右,スライダー,104,12,,ボール,,,,,0,0,
2026/5/17,1,表,2,0,2,-,-,-,濱田丈意,右,架谷 岳,右,スライダー,104,4,,インプレー,,アウト,フライ,右翼手,1,0,
2026/5/17,1,裏,0,0,0,-,-,-,玉村凌大,右,伊藤悠成,左,カーブ,111,13,内角,ボール,,,,,0,0,
2026/5/17,1,裏,1,0,0,-,-,-,玉村凌大,右,伊藤悠成,左,ツーシーム,128,7,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/5/17,1,裏,0,0,1,-,-,-,玉村凌大,右,池田賢哉,右,カーブ,109,7,,見逃し,,,,,0,0,
2026/5/17,1,裏,0,1,1,-,-,-,玉村凌大,右,池田賢哉,右,スライダー,116,9,,ファウル,,,,,0,0,
2026/5/17,1,裏,0,2,1,-,-,-,玉村凌大,右,池田賢哉,右,ストレート,134,9,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/5/17,1,裏,0,0,2,-,-,-,玉村凌大,右,鈴野愁馬,右,スライダー,115,4,外角,見逃し,,,,,0,0,
2026/5/17,1,裏,0,1,2,-,-,-,玉村凌大,右,鈴野愁馬,右,ストレート,132,11,,ボール,,,,,0,0,
2026/5/17,1,裏,1,1,2,-,-,-,玉村凌大,右,鈴野愁馬,右,ストレート,134,3,,インプレー,,アウト,フライ,右翼手,1,0,
2026/5/17,2,表,0,0,0,-,-,-,濱田丈意,右,胡摩 結月,右,スライダー,107,1,外角,インプレー,,単打,ゴロ,左翼手,0,0,
2026/5/17,2,表,0,0,0,○,-,-,濱田丈意,右,津澤泰成,左,チェンジアップ,111,8,,インプレー,,二塁打,フライ,右翼手,0,0,
2026/5/17,2,表,0,0,0,-,○,○,濱田丈意,右,苅安 陸,右,カーブ,82,6,,見逃し,,,,,0,0,
2026/5/17,2,表,0,1,0,-,○,○,濱田丈意,右,苅安 陸,右,スライダー,110,14,外角,ボール,,,,,0,0,
2026/5/17,2,表,1,1,0,-,○,○,濱田丈意,右,苅安 陸,右,チェンジアップ,113,14,,ボール,,,,,0,0,
2026/5/17,2,表,2,1,0,-,○,○,濱田丈意,右,苅安 陸,右,カーブ,94,14,,ボール,,,,,0,0,
2026/5/17,2,表,3,1,0,-,○,○,濱田丈意,右,苅安 陸,右,チェンジアップ,111,6,,インプレー,,アウト,ゴロ,遊撃手,1,1,
2026/5/17,2,表,0,0,1,-,-,○,濱田丈意,右,東元龍成,右,ストレート,121,14,,ボール,,,,,0,0,
2026/5/17,2,表,1,0,1,-,-,○,濱田丈意,右,東元龍成,右,カーブ,,12,内角,ボール,,,,,0,0,
2026/5/17,2,表,2,0,1,-,-,○,濱田丈意,右,東元龍成,右,スライダー,111,14,外角,ボール,,,,,0,0,
2026/5/17,2,表,3,0,1,-,-,○,濱田丈意,右,東元龍成,右,スライダー,111,14,,ボール,四球,,,,0,0,
2026/5/17,2,表,0,0,1,○,-,○,濱田丈意,右,西川晃成,右,ストレート,118,6,内角,ファウル,,,,,0,0,
2026/5/17,2,表,0,1,1,○,-,○,濱田丈意,右,西川晃成,右,ストレート,116,12,真ん中,ボール,,,,,0,0,
2026/5/17,2,表,1,1,1,○,-,○,濱田丈意,右,西川晃成,右,カーブ,97,11,,インプレー,,単打,フライ,中堅手,0,1,
2026/5/17,2,表,0,0,1,-,○,-,濱田丈意,右,小川 剣,左,ストレート,120,7,,見逃し,,,,,0,0,
2026/5/17,2,表,0,1,1,-,○,-,濱田丈意,右,小川 剣,左,ストレート,119,5,,インプレー,,単打,ゴロ,中堅手,0,0,
2026/5/17,2,表,0,0,1,○,-,○,濱田丈意,右,竹内勇輝,左,チェンジアップ,110,13,内角,ボール,,,,,0,0,
2026/5/17,2,表,1,0,1,○,-,○,濱田丈意,右,竹内勇輝,左,チェンジアップ,108,13,,ボール,,,,,0,0,
2026/5/17,2,表,2,0,1,○,-,○,濱田丈意,右,竹内勇輝,左,ストレート,121,4,,インプレー,,単打,ゴロ,右翼手,0,1,
2026/5/17,2,表,0,0,1,○,○,-,濱田丈意,右,泉 航平,左,カーブ,,12,内角,ボール,,,,,0,0,
2026/5/17,2,表,1,0,1,○,○,-,濱田丈意,右,泉 航平,左,スライダー,104,12,,ボール,,,,,0,0,
2026/5/17,2,表,2,0,1,○,○,-,濱田丈意,右,泉 航平,左,カーブ,94,7,,見逃し,,,,,0,0,
2026/5/17,2,表,2,1,1,○,○,-,濱田丈意,右,泉 航平,左,スライダー,110,14,,ボール,,,,,0,0,
2026/5/17,2,表,3,1,1,○,○,-,濱田丈意,右,泉 航平,左,ストレート,120,2,,空振り,,,,,0,0,
2026/5/17,2,表,3,2,1,○,○,-,濱田丈意,右,泉 航平,左,ストレート,120,11,,インプレー,,単打,フライ,右翼手,0,0,
2026/5/17,2,表,0,0,1,○,○,○,園部 琉斗,右,架谷 岳,右,スライダー,108,14,外角,ボール,,,,,0,0,
2026/5/17,2,表,1,0,1,○,○,○,園部 琉斗,右,架谷 岳,右,スライダー,,8,,見逃し,,,,,0,0,
2026/5/17,2,表,1,1,1,○,○,○,園部 琉斗,右,架谷 岳,右,スライダー,108,12,,インプレー,,アウト,ライナー,一塁手,1,0,
2026/5/17,2,表,0,0,2,○,○,○,園部 琉斗,右,胡摩 結月,右,スライダー,108,8,,見逃し,,,,,0,0,
2026/5/17,2,表,0,1,2,○,○,○,園部 琉斗,右,胡摩 結月,右,ストレート,126,14,,見逃し,,,,,0,0,
2026/5/17,2,表,0,2,2,○,○,○,園部 琉斗,右,胡摩 結月,右,スライダー,107,13,,ボール,,,,,0,0,
2026/5/17,2,表,2,1,2,○,○,○,園部 琉斗,右,胡摩 結月,右,スライダー,,6,,インプレー,,アウト,ゴロ,遊撃手,1,0,
2026/5/17,2,裏,0,0,0,-,-,-,玉村凌大,右,市村 創多,右,ストレート,,9,,見逃し,,,,,0,0,
2026/5/17,2,裏,0,1,0,-,-,-,玉村凌大,右,市村 創多,右,カーブ,101,4,,インプレー,,単打,ライナー,右翼手,0,0,
2026/5/17,2,裏,0,0,0,○,-,-,玉村凌大,右,中田 諄,左,スライダー,115,8,,見逃し,,,,,0,0,
2026/5/17,2,裏,0,1,0,○,-,-,玉村凌大,右,中田 諄,左,スライダー,115,7,,見逃し,,,,,0,0,
2026/5/17,2,裏,0,2,0,○,-,-,玉村凌大,右,中田 諄,左,スライダー,116,13,,空振り,空振り三振,,,,1,0,
2026/5/17,2,裏,0,0,1,○,-,-,玉村凌大,右,石井海瑛,右,ストレート,126,4,,インプレー,,単打,ゴロ,右翼手,0,0,
2026/5/17,2,裏,0,0,1,○,○,-,玉村凌大,右,田中允貴,左,ストレート,,,,インプレー,,犠打,ゴロ,投手,1,0,
2026/5/17,2,裏,0,0,2,-,○,○,玉村凌大,右,椎名陽大,右,ストレート,137,8,,見逃し,,,,,0,0,
2026/5/17,2,裏,0,1,2,-,○,○,玉村凌大,右,椎名陽大,右,ストレート,137,9,,見逃し,,,,,0,0,
2026/5/17,2,裏,0,2,2,-,○,○,玉村凌大,右,椎名陽大,右,スライダー,120,4,,インプレー,,アウト,ゴロ,三塁手,1,0,
2026/5/17,3,表,0,0,0,-,-,-,園部 琉斗,右,津澤泰成,左,カーブ,100,13,内角,空振り,,,,,0,0,
2026/5/17,3,表,0,1,0,-,-,-,園部 琉斗,右,津澤泰成,左,ストレート,,4,,インプレー,,アウト,フライ,中堅手,1,0,
2026/5/17,3,表,0,0,1,-,-,-,園部 琉斗,右,苅安 陸,右,カーブ,100,3,外角,インプレー,,アウト,フライ,左翼手,1,0,
2026/5/17,3,表,0,0,2,-,-,-,園部 琉斗,右,東元龍成,右,スライダー,108,14,外角,ボール,,,,,0,0,
2026/5/17,3,表,1,0,2,-,-,-,園部 琉斗,右,東元龍成,右,スライダー,103,6,,インプレー,,アウト,フライ,中堅手,1,0,
2026/5/17,3,裏,0,0,0,-,-,-,玉村凌大,右,玉置丈一郎,右,ストレート,132,14,外角,ボール,,,,,0,0,
2026/5/17,3,裏,1,0,0,-,-,-,玉村凌大,右,玉置丈一郎,右,ストレート,,,,ファウル,,,,,0,0,
2026/5/17,3,裏,1,1,0,-,-,-,玉村凌大,右,玉置丈一郎,右,スライダー,117,8,,見逃し,,,,,0,0,
2026/5/17,3,裏,1,2,0,-,-,-,玉村凌大,右,玉置丈一郎,右,ストレート,132,9,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/5/17,3,裏,0,0,1,-,-,-,玉村凌大,右,伊藤悠成,左,ストレート,130,7,,見逃し,,,,,0,0,
2026/5/17,3,裏,0,1,1,-,-,-,玉村凌大,右,伊藤悠成,左,スライダー,,11,,ボール,,,,,0,0,
2026/5/17,3,裏,1,1,1,-,-,-,玉村凌大,右,伊藤悠成,左,ストレート,134,1,,インプレー,,単打,ライナー,中堅手,0,0,
2026/5/17,3,裏,0,0,1,○,-,-,玉村凌大,右,池田賢哉,右,スライダー,115,11,,ボール,,,,,0,0,
2026/5/17,3,裏,1,0,1,○,-,-,玉村凌大,右,池田賢哉,右,スライダー,,11,,インプレー,,併殺,ライナー,三塁手,2,0,
2026/5/17,4,表,0,0,0,-,-,-,園部 琉斗,右,西川晃成,右,カーブ,93,14,外角,ボール,,,,,0,0,
2026/5/17,4,表,1,0,0,-,-,-,園部 琉斗,右,西川晃成,右,ストレート,123,14,,ボール,,,,,0,0,
2026/5/17,4,表,2,0,0,-,-,-,園部 琉斗,右,西川晃成,右,カーブ,101,13,,ボール,,,,,0,0,
2026/5/17,4,表,3,0,0,-,-,-,園部 琉斗,右,西川晃成,右,ストレート,119,7,,見逃し,,,,,0,0,
2026/5/17,4,表,3,1,0,-,-,-,園部 琉斗,右,西川晃成,右,カーブ,99,12,,ボール,四球,,,,0,0,
2026/5/17,4,表,0,0,0,○,-,-,園部 琉斗,右,小川 剣,左,ストレート,,,外角,インプレー,,犠打,ゴロ,三塁手,0,0,
2026/5/17,4,表,0,0,0,○,-,○,園部 琉斗,右,竹内勇輝,左,カーブ,,1,,インプレー,,単打,ゴロ,左翼手,0,1,
