Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2026/9/6,1,表,0,0,0,-,-,-,的場洸稀,右,泉 航平,左,,,11,,インプレー,,アウト,フライ,中堅手,1,0,
2026/9/6,1,表,0,0,1,-,-,-,的場洸稀,右,清水快真,左,,,11,,インプレー,,アウト,ゴロ,投手,1,0,
2026/9/6,1,表,0,0,2,-,-,-,的場洸稀,右,柳島颯大,左,,,5,,インプレー,,単打,フライ,左翼手,0,0,
2026/9/6,1,表,0,2,2,○,-,-,的場洸稀,右,胡摩 結月,右,,,,,見逃し,見逃し三振,,,,1,0,
2026/9/6,1,裏,0,1,0,-,-,-,松本連矢,右,唐澤 旬,左,ストレート,,11,,ボール,,,,,0,0,
2026/9/6,1,裏,1,1,0,-,-,-,松本連矢,右,唐澤 旬,左,ストレート,,14,,ボール,,,,,0,0,
2026/9/6,1,裏,2,1,0,-,-,-,松本連矢,右,唐澤 旬,左,チェンジアップ,,13,,インプレー,,アウト,ゴロ,遊撃手,1,0,
2026/9/6,1,裏,0,0,1,-,-,-,松本連矢,右,小西由颯,右,チェンジアップ,,9,,見逃し,,,,,0,0,
2026/9/6,1,裏,0,1,1,-,-,-,松本連矢,右,小西由颯,右,スライダー,,4,,ファウル,,,,,0,0,
2026/9/6,1,裏,0,2,1,-,-,-,松本連矢,右,小西由颯,右,ストレート,,12,,ボール,,,,,0,0,
2026/9/6,1,裏,1,2,1,-,-,-,松本連矢,右,小西由颯,右,スライダー,,14,,空振り,空振り三振,,,,1,0,
2026/9/6,1,裏,0,0,2,-,-,-,松本連矢,右,植松健太,左,チェンジアップ,,8,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/9/6,2,表,0,0,0,-,-,-,的場洸稀,右,黒江優翔,左,ストレート,,11,,ボール,,,,,0,0,
2026/9/6,2,表,1,0,0,-,-,-,的場洸稀,右,黒江優翔,左,ストレート,,4,,インプレー,,単打,ゴロ,中堅手,0,0,
2026/9/6,2,表,0,0,0,○,-,-,的場洸稀,右,西川晃成,右,ストレート,,4,,インプレー,,併殺,ゴロ,投手,2,0,
2026/9/6,2,表,0,0,2,-,-,-,的場洸稀,右,高田隼汰,右,カットボール,,7,,見逃し,,,,,0,0,
2026/9/6,2,表,0,1,2,-,-,-,的場洸稀,右,高田隼汰,右,ストレート,,12,,ボール,,,,,0,0,
