Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2025/10/4,1,裏,3,0,0,-,-,-,野﨑勇一郎,右,角尾頼尊,右,ストレート,,8,,見逃し,,,,,0,0,
2025/10/4,1,裏,3,1,0,-,-,-,野﨑勇一郎,右,角尾頼尊,右,ストレート,,,,空振り,,,,,0,0,
2025/10/4,1,裏,3,2,0,○,○,○,野﨑勇一郎,右,角尾頼尊,右,ストレート,,6,外角,インプレー,,単打,ゴロ,左翼手,0,2,G3
2025/10/4,1,裏,0,0,0,○,○,-,野﨑勇一郎,右,南 早羽己,左,スライダー,,14,外角,ボール,,,,,0,0,
2025/10/4,1,裏,1,0,0,○,○,-,野﨑勇一郎,右,南 早羽己,左,ストレート,,1,,インプレー,,アウト,フライ,捕手,1,0,
2025/10/4,1,裏,0,0,1,○,○,-,野﨑勇一郎,右,岸田脩汰,右,ストレート,,13,外角,ボール,,,,,0,0,
2025/10/4,1,裏,1,0,1,○,○,-,野﨑勇一郎,右,岸田脩汰,右,,,,外角,牽制,,,,,0,0,
2025/10/4,1,裏,1,0,1,○,-,○,野﨑勇一郎,右,岸田脩汰,右,スライダー,,9,,インプレー,,アウト,ゴロ,一塁手,1,0,X2
2025/10/4,1,裏,0,0,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,スライダー,,14,外角,ボール,,,,,0,0,
2025/10/4,1,裏,1,0,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,ストレート,,13,外角,ボール,,,,,0,0,
2025/10/4,1,裏,2,0,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,ストレート,,9,内角,見逃し,,,,,0,0,
2025/10/4,1,裏,2,1,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,スライダー,,11,内角,ボール,,,,,0,0,
2025/10/4,1,裏,3,1,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,ストレート,,5,内角,見逃し,,,,,0,0,
2025/10/4,1,裏,3,2,2,○,○,-,野﨑勇一郎,右,今岡歩夢,左,ストレート,,4,外角,インプレー,,アウト,フライ,左翼手,1,0,H6
2025/10/4,2,表,0,0,0,-,-,-,大槇優斗,右,山本翔士,左,スライダー,,7,,見逃し,,,,,0,0,
2025/10/4,2,表,0,1,0,-,-,-,大槇優斗,右,山本翔士,左,ストレート,,13,,ボール,,,,,0,0,
2025/10/4,2,表,1,1,0,-,-,-,大槇優斗,右,山本翔士,左,スライダー,,11,,ボール,,,,,0,0,
2025/10/4,2,表,2,1,0,-,-,-,大槇優斗,右,山本翔士,左,ストレート,,6,,インプレー,,単打,フライ,中堅手,0,0,N4
2025/10/4,2,表,0,0,0,○,-,-,大槇優斗,右,架谷 岳,右,,,,,牽制,,,,,0,0,
2025/10/4,2,表,0,0,0,○,-,-,大槇優斗,右,架谷 岳,右,スライダー,,11,外角,ボール,,,,,0,0,
2025/10/4,2,表,1,0,0,○,-,-,大槇優斗,右,架谷 岳,右,ストレート,,11,外角,ファウル,,,,,0,0,
2025/10/4,2,表,1,1,0,○,-,-,大槇優斗,右,架谷 岳,右,スライダー,,5,外角,インプレー,,犠打,ゴロ,投手,1,0,
2025/10/4,2,表,0,0,1,-,○,-,大槇優斗,右,苅安 陸,右,ストレート,,6,外角,見逃し,,,,,0,0,
2025/10/4,2,表,0,1,1,-,○,-,大槇優斗,右,苅安 陸,右,スライダー,,14,外角,インプレー,,アウト,ゴロ,三塁手,1,0,D2
2025/10/4,2,表,0,0,2,-,-,○,大槇優斗,右,清水翔音,右,カットボール,,14,外角,ボール,,,,,0,0,
2025/10/4,2,表,1,0,2,-,-,○,大槇優斗,右,清水翔音,右,スライダー,,8,外角,見逃し,,,,,0,0,
2025/10/4,2,表,1,1,2,-,-,○,大槇優斗,右,清水翔音,右,ストレート,,3,外角,空振り,,,,,0,0,
2025/10/4,2,表,1,2,2,-,-,○,大槇優斗,右,清水翔音,右,カットボール,,3,外角,ファウル,,,,,0,0,
2025/10/4,2,表,1,2,2,-,-,○,大槇優斗,右,清水翔音,右,スライダー,,14,外角,空振り,空振り三振,,,,1,0,
2025/10/4,2,裏,0,0,0,-,-,-,野﨑勇一郎,右,三島袈夢,左,ストレート,,1,外角,見逃し,,,,,0,0,
2025/10/4,2,裏,0,1,0,-,-,-,野﨑勇一郎,右,三島袈夢,左,ストレート,,13,,ボール,,,,,0,0,
2025/10/4,2,裏,1,1,0,-,-,-,野﨑勇一郎,右,三島袈夢,左,ストレート,,2,,インプレー,,アウト,フライ,中堅手,1,0,K4
2025/10/4,2,裏,0,0,1,-,-,-,野﨑勇一郎,右,北井 聖,右,スライダー,,8,外角,見逃し,,,,,0,0,
2025/10/4,2,裏,0,1,1,-,-,-,野﨑勇一郎,右,北井 聖,右,ストレート,,7,外角,見逃し,,,,,0,0,
2025/10/4,2,裏,0,2,1,-,-,-,野﨑勇一郎,右,北井 聖,右,スライダー,,12,外角,ボール,,,,,0,0,
2025/10/4,2,裏,1,2,1,-,-,-,野﨑勇一郎,右,北井 聖,右,ストレート,,11,外角,空振り,空振り三振,,,,1,0,
2025/10/4,2,裏,0,0,2,-,-,-,野﨑勇一郎,右,山川悟輝,左,チェンジアップ,,8,外角,インプレー,,単打,ゴロ,右翼手,0,0,U3
2025/10/4,2,裏,0,0,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,,,,外角,牽制,,,,,0,0,
2025/10/4,2,裏,0,0,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,スライダー,,8,外角,見逃し,,,,,0,0,
2025/10/4,2,裏,0,1,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,ストレート,,9,,見逃し,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,,,,外角,牽制,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,,,,,牽制,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,ストレート,,11,外角,ファウル,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,スライダー,,3,外角,ファウル,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,,,,外角,牽制,,,,,0,0,
2025/10/4,2,裏,0,2,2,○,-,-,野﨑勇一郎,右,川合錬磨,右,ストレート,,12,外角,ボール,,,,,0,0,
2025/10/4,2,裏,1,2,2,-,○,-,野﨑勇一郎,右,川合錬磨,右,スライダー,,11,内角,ボール,,,,,0,0,
2025/10/4,2,裏,2,2,2,-,○,-,野﨑勇一郎,右,川合錬磨,右,ストレート,,9,外角,インプレー,,アウト,ゴロ,遊撃手,1,0,J3
2025/10/4,3,表,0,0,0,-,-,-,大槇優斗,右,東元龍成,右,ストレート,,,,インプレー,,アウト,ゴロ,一塁手,1,0,X2
2025/10/4,3,表,0,0,1,-,-,-,大槇優斗,右,西川晃成,右,ストレート,,,,ボール,,,,,0,0,
2025/10/4,3,表,1,0,1,-,-,-,大槇優斗,右,西川晃成,右,ストレート,,11,真ん中,ボール,,,,,0,0,
2025/10/4,3,表,2,0,1,-,-,-,大槇優斗,右,西川晃成,右,ストレート,,5,外角,ファウル,,,,,0,0,
2025/10/4,3,表,2,1,1,-,-,-,大槇優斗,右,西川晃成,右,スライダー,,7,外角,見逃し,,,,,0,0,
2025/10/4,3,表,2,2,1,-,-,-,大槇優斗,右,西川晃成,右,ストレート,,8,真ん中,インプレー,,アウト,ゴロ,遊撃手,1,0,J3
2025/10/4,3,表,0,0,2,-,-,-,大槇優斗,右,中野心惇,右,ストレート,,11,,ボール,,,,,0,0,
2025/10/4,3,表,1,0,2,-,-,-,大槇優斗,右,中野心惇,右,ストレート,,6,真ん中,ファウル,,,,,0,0,
2025/10/4,3,表,1,1,2,-,-,-,大槇優斗,右,中野心惇,右,カーブ,,14,外角,ボール,,,,,0,0,
2025/10/4,3,表,2,1,2,-,-,-,大槇優斗,右,中野心惇,右,カットボール,,12,外角,ボール,,,,,0,0,
