Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2026/9/7,1,表,0,0,0,-,-,-,玉村凌大,右,唐澤 旬,左,,,,,見逃し,,,,,0,0,
2026/9/7,1,表,0,1,0,-,-,-,玉村凌大,右,唐澤 旬,左,ツーシーム,,7,,空振り,,,,,0,0,
2026/9/7,1,表,0,2,0,-,-,-,玉村凌大,右,唐澤 旬,左,ストレート,,13,,ボール,,,,,0,0,
2026/9/7,1,表,1,2,0,-,-,-,玉村凌大,右,唐澤 旬,左,スライダー,,14,,ボール,,,,,0,0,
2026/9/7,1,表,2,2,0,-,-,-,玉村凌大,右,唐澤 旬,左,ストレート,,9,,見逃し,見逃し三振,,,,1,0,
2026/9/7,1,表,0,0,1,-,-,-,玉村凌大,右,小西由颯,右,スライダー,,9,,見逃し,,,,,0,0,
2026/9/7,1,表,0,1,1,-,-,-,玉村凌大,右,小西由颯,右,フォーク,,13,,空振り,,,,,0,0,
2026/9/7,1,表,0,2,1,-,-,-,玉村凌大,右,小西由颯,右,ストレート,,12,,ボール,,,,,0,0,
2026/9/7,1,表,1,2,1,-,-,-,玉村凌大,右,小西由颯,右,チェンジアップ,,13,,空振り,空振り三振,,,,1,0,
2026/9/7,1,表,0,0,2,-,-,-,玉村凌大,右,植松健太,左,スライダー,,13,,ボール,,,,,0,0,
2026/9/7,1,表,1,0,2,-,-,-,玉村凌大,右,植松健太,左,ストレート,,13,,ボール,,,,,0,0,
2026/9/7,1,表,2,0,2,-,-,-,玉村凌大,右,植松健太,左,ストレート,,5,,インプレー,,単打,ライナー,右翼手,0,0,
2026/9/7,1,表,0,0,2,○,-,-,玉村凌大,右,中村康太,右,ストレート,,8,,インプレー,,アウト,フライ,右翼手,1,0,
2026/9/7,1,裏,0,0,0,-,-,-,堀 紫央,右,黒江優翔,左,ストレート,,4,,見逃し,,,,,0,0,
2026/9/7,1,裏,0,1,0,-,-,-,堀 紫央,右,黒江優翔,左,ストレート,,12,,ボール,,,,,0,0,
2026/9/7,1,裏,1,1,0,-,-,-,堀 紫央,右,黒江優翔,左,ストレート,,7,,インプレー,,アウト,ゴロ,二塁手,1,0,
2026/9/7,1,裏,0,0,1,-,-,-,堀 紫央,右,清水快真,左,ストレート,,11,,ファウル,,,,,0,0,
2026/9/7,1,裏,0,1,1,-,-,-,堀 紫央,右,清水快真,左,ストレート,,1,,インプレー,,単打,フライ,中堅手,0,0,
2026/9/7,1,裏,0,0,1,○,-,-,堀 紫央,右,柳島颯大,左,ストレート,,11,,ボール,,,,,0,0,
2026/9/7,1,裏,1,0,1,○,-,-,堀 紫央,右,柳島颯大,左,ストレート,,11,,ボール,,,,,0,0,
2026/9/7,1,裏,2,0,1,○,-,-,堀 紫央,右,柳島颯大,左,ストレート,,11,,ボール,,,,,0,0,
2026/9/7,1,裏,3,0,1,○,-,-,堀 紫央,右,柳島颯大,左,ストレート,,11,,ボール,四球,,,,0,0,
2026/9/7,1,裏,0,0,1,○,○,-,堀 紫央,右,胡摩 結月,右,チェンジアップ,,11,,ボール,,,,,0,0,
2026/9/7,1,裏,1,0,1,○,○,-,堀 紫央,右,胡摩 結月,右,フォーク,,8,,空振り,,,,,0,0,
2026/9/7,1,裏,1,1,1,○,○,-,堀 紫央,右,胡摩 結月,右,チェンジアップ,,1,,インプレー,,併殺,ゴロ,三塁手,2,0,
2026/9/7,2,表,0,0,0,-,-,-,玉村凌大,右,亀澤祐貴,右,,,,,インプレー,,アウト,フライ,右翼手,1,0,
2026/9/7,2,表,0,0,1,-,-,-,玉村凌大,右,山本恭太郎,右,スライダー,,7,,見逃し,,,,,0,0,
2026/9/7,2,表,0,1,1,-,-,-,玉村凌大,右,山本恭太郎,右,ストレート,,14,,ボール,,,,,0,0,
2026/9/7,2,表,1,1,1,-,-,-,玉村凌大,右,山本恭太郎,右,ストレート,,8,,ファウル,,,,,0,0,
2026/9/7,2,表,1,2,1,-,-,-,玉村凌大,右,山本恭太郎,右,スライダー,,14,,ボール,,,,,0,0,
2026/9/7,2,表,2,2,1,-,-,-,玉村凌大,右,山本恭太郎,右,ストレート,,13,,ファウル,,,,,0,0,
2026/9/7,2,表,2,2,1,-,-,-,玉村凌大,右,山本恭太郎,右,スライダー,,13,,ボール,,,,,0,0,
2026/9/7,2,表,3,2,1,-,-,-,玉村凌大,右,山本恭太郎,右,ストレート,,11,,ファウル,,,,,0,0,
2026/9/7,2,表,3,2,1,-,-,-,玉村凌大,右,山本恭太郎,右,,,1,,インプレー,,単打,ライナー,左翼手,0,0,
2026/9/7,2,表,0,0,1,○,-,-,玉村凌大,右,西尾優翔,左,ストレート,,6,,インプレー,,併殺,ゴロ,捕手,2,0,
2026/9/7,2,裏,1,1,0,-,-,-,堀 紫央,右,泉 航平,左,チェンジアップ,,4,,インプレー,,二塁打,ライナー,左翼手,0,0,
2026/9/7,2,裏,0,0,0,-,○,-,堀 紫央,右,高田隼汰,右,ストレート,,2,,インプレー,,アウト,ゴロ,三塁手,1,0,
2026/9/7,2,裏,0,0,1,-,○,-,堀 紫央,右,薄井光太郎,右,ストレート,,12,,ボール,,,,,0,0,
