Date,Inning,TopBottom,Ball,Strike,Out,First,Second,Third,Pitcher,PitcherLR,Batter,BatterLR,PitchType,PitchSpeed,PitchLocation,CatcherLocation,PitchResult,KorBB,HitResult,HitType,Catch,OutsOnPlay,ScoresOnPlay,Memo
2025/9/6,1,表,0,0,0,-,-,-,山田恭吾,右,伊藤 航太,左,ストレート,,14,,ボール,,,,,0,0,
2025/9/6,1,表,1,0,0,-,-,-,山田恭吾,右,伊藤 航太,左,ストレート,,13,,ボール,,,,,0,0,
2025/9/6,1,表,2,0,0,-,-,-,山田恭吾,右,伊藤 航太,左,ストレート,,1,,見逃し,,,,,0,0,
2025/9/6,1,表,2,1,0,-,-,-,山田恭吾,右,伊藤 航太,左,ストレート,,2,外角,インプレー,,アウト,ゴロ,一塁手,1,0,
2025/9/6,1,表,0,0,1,-,-,-,山田恭吾,右,久保誓真,右,ストレート,,12,外角,ボール,,,,,0,0,
2025/9/6,1,表,1,0,1,-,-,-,山田恭吾,右,久保誓真,右,ストレート,,9,外角,見逃し,,,,,0,0,
2025/9/6,1,表,1,1,1,-,-,-,山田恭吾,右,久保誓真,右,ストレート,,6,,ファウル,,,,,0,0,
2025/9/6,1,表,1,2,1,-,-,-,山田恭吾,右,久保誓真,右,カーブ,,14,外角,空振り,空振り三振,,,,1,0,
2025/9/6,1,表,0,0,2,-,-,-,山田恭吾,右,池邉由伸,左,ストレート,,4,,見逃し,,,,,0,0,
2025/9/6,1,表,0,1,2,-,-,-,山田恭吾,右,池邉由伸,左,ストレート,,11,外角,ボール,,,,,0,0,
2025/9/6,1,表,1,1,2,-,-,-,山田恭吾,右,池邉由伸,左,ストレート,,6,,インプレー,,単打,ライナー,右翼手,0,0,
2025/9/6,1,表,0,0,2,○,-,-,山田恭吾,右,高松 紳志,左,ストレート,,3,,インプレー,,アウト,フライ,右翼手,1,0,
2025/9/6,1,裏,0,0,0,-,-,-,藤川泰斗,左,山本優人,右,ストレート,,12,,ボール,,,,,0,0,
2025/9/6,1,裏,1,0,0,-,-,-,藤川泰斗,左,山本優人,右,ストレート,,3,,インプレー,,単打,ゴロ,左翼手,0,0,
2025/9/6,1,裏,0,0,0,○,-,-,藤川泰斗,左,山本悠真,右,ストレート,,7,,見逃し,,,,,0,0,
2025/9/6,1,裏,0,1,0,○,-,-,藤川泰斗,左,山本悠真,右,ストレート,,6,,見逃し,,,,,0,0,
2025/9/6,1,裏,0,2,0,○,-,-,藤川泰斗,左,山本悠真,右,ストレート,,5,,インプレー,,アウト,ゴロ,二塁手,1,0,
2025/9/6,1,裏,0,0,1,○,-,-,藤川泰斗,左,竹田龍汰,右,ストレート,,6,,空振り,,,,,0,0,
2025/9/6,1,裏,0,1,1,○,-,-,藤川泰斗,左,竹田龍汰,右,ストレート,,12,外角,ボール,,,,,0,0,
2025/9/6,1,裏,1,1,1,○,-,-,藤川泰斗,左,竹田龍汰,右,チェンジアップ,,14,外角,インプレー,,併殺,ゴロ,投手,2,0,
2025/9/6,2,表,0,0,0,-,-,-,山田恭吾,右,細川叶人,右,ストレート,,13,,ボール,,,,,0,0,
2025/9/6,2,表,1,0,0,-,-,-,山田恭吾,右,細川叶人,右,ストレート,,1,,インプレー,,アウト,ゴロ,遊撃手,1,0,
2025/9/6,2,表,0,0,1,-,-,-,山田恭吾,右,野口恭平,左,スライダー,,11,,ボール,,,,,0,0,
2025/9/6,2,表,1,0,1,-,-,-,山田恭吾,右,野口恭平,左,スライダー,,7,外角,見逃し,,,,,0,0,
2025/9/6,2,表,1,1,1,-,-,-,山田恭吾,右,野口恭平,左,スライダー,,9,外角,インプレー,,アウト,フライ,左翼手,1,0,
2025/9/6,2,表,0,0,2,-,-,-,山田恭吾,右,山田 久敬,左,ストレート,,9,,見逃し,,,,,0,0,
2025/9/6,2,表,0,1,2,-,-,-,山田恭吾,右,山田 久敬,左,ストレート,,7,内角,インプレー,,アウト,ゴロ,遊撃手,1,0,
2025/9/6,2,裏,0,0,0,-,-,-,藤川泰斗,左,加納誠琉,右,ストレート,,12,,ボール,,,,,0,0,
2025/9/6,2,裏,1,0,0,-,-,-,藤川泰斗,左,加納誠琉,右,ストレート,,6,外角,ファウル,,,,,0,0,
2025/9/6,2,裏,1,1,0,-,-,-,藤川泰斗,左,加納誠琉,右,ストレート,,14,,ボール,,,,,0,0,
2025/9/6,2,裏,2,1,0,-,-,-,藤川泰斗,左,加納誠琉,右,ストレート,,1,,ファウル,,,,,0,0,
2025/9/6,2,裏,2,2,0,-,-,-,藤川泰斗,左,加納誠琉,右,フォーク,,13,,空振り,空振り三振,,,,1,0,
